article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref,source_seen_at,rejection_reason
5f5ae3524d288454,NATO có lãnh đạo quân sự mới,https://thanhnien.vn/nato-co-lanh-dao-quan-su-moi-185260920170216011.htm,https://thanhnien.vn/nato-co-lanh-dao-quan-su-moi-185260920170216011.htm,thanhnien.vn,thanhnien,,rss,2026-09-20T16:13:59Z,2026-09-20T11:30:00Z,publisher_reported,vi,VN,"Tướng Carsten Breuer, Tổng thanh tra quân đội Đức (Bundeswehr), ngày 19.9 được bầu làm chủ tịch tiếp theo của Ủy ban Quân sự NATO, cơ quan quân sự cấp cao nhất của liên minh.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=130572ebad1ce9533056b8f7285df0b131f549c760ea583eacfd9b345646dfdf,,
3359b9ba3b133be8,Hiện trạng khu đất liên quan vụ cựu chủ tịch xã ở Phú Thọ bị khởi tố,https://vietnamnet.vn/hien-trang-khu-dat-lien-quan-vu-cuu-chu-tich-xa-o-phu-tho-bi-khoi-to-2549687.html,https://vietnamnet.vn/hien-trang-khu-dat-lien-quan-vu-cuu-chu-tich-xa-o-phu-tho-bi-khoi-to-2549687.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T06:39:21Z,publisher_reported,vi,VN,"Khu đất liên quan vụ 3 cựu cán bộ xã ở Phú Thọ bị khởi tố từng được 8 hộ sử dụng vượt hợp đồng hơn 228.000m2 đất để tập kết, kinh doanh cát sỏi.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e7c646f8dff624785ae571abb69769f887baf04113ce32b5349c0d1c87ec4e1a,,
d980a3f09a5b748f,Triều Tiên bắn liên tiếp tên lửa đạn đạo trong một buổi chiều,https://tuoitre.vn/trieu-tien-ban-lien-tiep-ten-lua-dan-dao-trong-mot-buoi-chieu-100260920215237505.htm,https://tuoitre.vn/trieu-tien-ban-lien-tiep-ten-lua-dan-dao-trong-mot-buoi-chieu-100260920215237505.htm,tuoitre.vn,tuoitre,,rss,2026-09-20T16:13:59Z,2026-09-20T14:59:00Z,publisher_reported_timezone_inferred,vi,VN,"Quân đội Hàn Quốc thông báo phát hiện Triều Tiên bắn quả tên lửa đạn đạo tầm ngắn thứ hai trong chiều 20-9, chỉ 3 giờ sau vụ phóng quả đầu tiên.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e85e773ec19dffdfd022111aaf2abdcd4772790c02d2d06fa3091512ca42c399,,
910f12f4eb019db9,Hà Nội gắn biển tên phố mang tên danh nhân Đỗ Cao Mại,https://vietnamnet.vn/ha-noi-gan-bien-ten-pho-mang-ten-danh-nhan-do-cao-mai-2556833.html,https://vietnamnet.vn/ha-noi-gan-bien-ten-pho-mang-ten-danh-nhan-do-cao-mai-2556833.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:21:55Z,publisher_reported,vi,VN,"UBND phường Xuân Đỉnh tổ chức lễ công bố quyết định và gắn biển tên đường, phố trên địa bàn phường, trong đó có tuyến phố mang tên danh nhân Đỗ Cao Mại.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=6151e19a95a9cbdc405b07074306879496627c28c0c357abb3b03bb6ee709755,,
96c736c56c098711,"Người đàn ông vào nhà nghỉ với phụ nữ quen qua mạng, bị dàn cảnh cướp tài sản",https://vietnamnet.vn/nguoi-dan-ong-vao-nha-nghi-voi-phu-nu-quen-qua-mang-bi-dan-canh-cuop-tai-san-2555561.html,https://vietnamnet.vn/nguoi-dan-ong-vao-nha-nghi-voi-phu-nu-quen-qua-mang-bi-dan-canh-cuop-tai-san-2555561.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-16T00:23:49Z,publisher_reported,vi,VN,"Sau khi cùng một phụ nữ vừa quen qua mạng xã hội vào nhà nghỉ ở An Giang, người đàn ông bị nhóm đối tượng đe dọa, hành hung và cướp tài sản.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=456dc318b982bc8dd6456a0373e6b3811a8032e6402af28e6e4e1e84aee73066,,
997eecddbddcbce8,"Gần 130 lãnh đạo thế giới đến Mỹ họp bàn về nhiều vấn đề ""nóng""",https://dantri.com.vn/the-gioi/gan-130-lanh-dao-the-gioi-den-my-hop-ban-ve-nhieu-van-de-nong-20260920142734756.htm,https://dantri.com.vn/the-gioi/gan-130-lanh-dao-the-gioi-den-my-hop-ban-ve-nhieu-van-de-nong-20260920142734756.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T09:05:35Z,publisher_reported,vi,VN,"(Dân trí) - Các nhà lãnh đạo thế giới tề tựu về New York (Mỹ) trong tuần tới để tham dự phiên thảo luận cấp cao của Đại hội đồng Liên hợp quốc, với trọng tâm thảo luận về Trung Đông, Ukraine và các rủi ro từ AI.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7e4e619876875676f64629cf87b19570acbcf8a5f5d08914950396612880b72b,,
e5ece7d9b3a34b28,Thảm kịch lạ trên núi tuyết chưa có lời giải: Sáu người tử vong bí ẩn,https://dantri.com.vn/du-lich/tham-kich-la-tren-nui-tuyet-chua-co-loi-giai-sau-nguoi-tu-vong-bi-an-20260920111224669.htm,https://dantri.com.vn/du-lich/tham-kich-la-tren-nui-tuyet-chua-co-loi-giai-sau-nguoi-tu-vong-bi-an-20260920111224669.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T05:11:53Z,publisher_reported,vi,VN,"(Dân trí) - Sáu người trong đoàn leo núi tử vong giữa vùng núi hẻo lánh ở Siberia (Nga) vào năm 1993, trong khi cô gái 17 tuổi duy nhất sống sót không thể lý giải chuyện gì đã xảy ra.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=f3d650c0aaa776e0be3806de4d5c476716bec09277e18a8cd1ef7e4dcfb2746c,,
5ba07f9e07fd70b4,Bé gái 11 tháng tuổi bị người lạ bế đi mất tích,https://vietnamnet.vn/be-gai-11-thang-tuoi-bi-nguoi-la-be-di-mat-tich-2553478.html,https://vietnamnet.vn/be-gai-11-thang-tuoi-bi-nguoi-la-be-di-mat-tich-2553478.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-09T08:33:29Z,publisher_reported,vi,VN,Bé gái 11 tháng tuổi đang bò dưới đất tại sạp quần áo cũ thì bị người lạ bế lên xe máy rời đi. Công an đang khẩn trương tìm kiếm cháu bé.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=1789937cde3a96b124b9797a8edd6dffc207ebcf50087a177007f4f58c9bee38,,
32bfb260db0256a7,Vì sao con người khó xây thành phố triệu dân trên Mặt Trăng?,https://dantri.com.vn/khoa-hoc/vi-sao-con-nguoi-kho-xay-thanh-pho-trieu-dan-tren-mat-trang-20260920125122099.htm,https://dantri.com.vn/khoa-hoc/vi-sao-con-nguoi-kho-xay-thanh-pho-trieu-dan-tren-mat-trang-20260920125122099.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T10:58:38Z,publisher_reported,vi,VN,"(Dân trí) - Xây dựng một thành phố với hàng triệu cư dân trên Mặt Trăng là viễn cảnh được nhắc đến trong nhiều năm. Tuy nhiên, một nguồn tài nguyên tưởng chừng đơn giản có thể trở thành rào cản lớn: nước.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7a7149c54a2767f5376349d84c003dea5ae877e1959b1fbf6b65126b566a0929,,
89d883640db68b54,"Chàng trai thích cuộc sống nhẹ nhàng, yên ổn tìm bạn đời",https://vnexpress.net/chang-trai-thich-cuoc-song-nhe-nhang-yen-on-tim-ban-doi-5121870.html,https://vnexpress.net/chang-trai-thich-cuoc-song-nhe-nhang-yen-on-tim-ban-doi-5121870.html,vnexpress.net,vnexpress,,rss,2026-09-20T16:13:59Z,2026-09-20T05:26:59Z,publisher_reported,vi,VN,"Mình sinh năm 1996, cao 1m60, nặng 52 kg, quê Long An, sinh ra ở TP HCM.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ab77634588596de3a8bb2f9f7ec952c877f1742f23ec55c8f26cf6fdce1a1226,,
